filename,x,y,z,roll,pitch,yaw
7040-N_.png,256.226288,-30.512501,43.047302,-69.417885,46.990913,"118.622238
"
7041-N_.png,122.624664,10.160647,-74.732513,-93.494942,50.075794,"95.469711
"
7042-N_.png,307.793579,12.828257,-0.7335,-80.681053,45.413616,"96.234833
"
7043-N_.png,418.08667,-40.179081,-88.290276,-93.929359,46.737305,"88.7481
"
7044-N_.png,163.789749,22.706209,72.321121,-66.849098,45.375111,"116.805794
"
7045-N_.png,297.017792,-13.964578,41.622478,-76.496254,48.242321,"109.740723
"
7046-N_.png,86.551765,89.74408,30.851154,-78.341316,53.089451,"120.125946
"
7047-N_.png,69.687286,-119.077515,-39.92775,-84.254623,23.508192,"47.739315
"
7048-N_.png,198.025696,31.906481,70.21254,-50.293903,35.738949,"140.770874
"
7049-N_.png,310.928894,3.516881,100.323921,-63.594856,42.970383,"109.045494
"
705-N_.png,27.48838,117.281403,74.198898,-92.279686,-63.469715,"152.140976
"
7050-N_.png,360.490753,-30.464649,22.413071,-75.462723,46.396103,"104.787979
"
7051-N_.png,375.444061,-31.536951,69.340897,-70.144348,45.393372,"109.00161
"
7052-N_.png,399.541229,89.016998,-7.985548,-77.650726,51.068253,"115.740799
"
7053-N_.png,209.207535,-62.104961,-36.785717,-68.779205,44.27507,"105.771446
"
7054-N_.png,104.141907,-9.836131,102.385094,-49.135986,37.863976,"121.621323
"
7055-N_.png,219.992767,-114.320755,-81.785957,-110.913612,29.243637,"60.144245
"
7056-N_.png,103.433838,-77.538094,51.13982,-78.48703,44.452751,"94.499832
"
7057-N_.png,321.04718,179.141846,3.598701,-65.809883,61.014622,"157.874878
"
7058-N_.png,267.92334,82.02626,32.400303,-70.394783,51.758934,"131.143829
"
7059-N_.png,353.723633,-53.503056,12.450897,-76.375458,45.073921,"98.433678
"
706-N_.png,254.220474,-5.15902,14.082618,-125.475578,-57.826283,"124.802818
"
7060-N_.png,205.139526,-62.192368,-35.887043,-73.274582,44.83448,"101.06797
"
7061-N_.png,216.580093,43.730473,170.659683,-48.888981,35.385887,"138.583771
"
7062-N_.png,241.127563,28.078405,-101.637085,-112.539795,55.162205,"86.700989
"
7063-N_.png,330.198578,95.128685,11.19868,-67.813202,48.522453,"126.389801
"
7064-N_.png,109.559647,-15.048011,-65.660019,-66.444504,46.153156,"119.464348
"
7065-N_.png,-2.962224,-3.69514,96.455032,-24.810568,19.272129,"136.328903
"
7066-N_.png,251.553116,-196.977173,-16.9412,-97.613365,25.825457,"55.956127
"
7067-N_.png,86.888847,1.271121,2.590876,-82.042931,53.003555,"113.098846
"
7068-N_.png,149.065216,-90.496239,18.330067,-101.12159,30.648451,"61.578693
"
7069-N_.png,113.489365,76.262436,5.933493,-86.568184,60.720776,"121.660973
"
707-N_.png,112.680969,77.115616,-1.481513,-106.984482,-62.450874,"109.041115
"
7070-N_.png,199.722961,36.201805,-63.072777,-119.217842,47.518764,"73.768974
"
7071-N_.png,423.729553,17.104471,-4.65851,-82.842537,50.212734,"105.17688
"
7072-N_.png,202.387863,-102.219772,31.229401,-88.028496,46.678692,"91.730759
"
7073-N_.png,317.88269,268.244965,29.330421,-72.389297,59.387836,"141.907547
"
7074-N_.png,338.813995,-65.77787,-70.259338,-91.965576,47.135609,"89.647659
"
7075-N_.png,308.111298,25.441101,64.196434,-67.117378,48.325172,"126.224167
"
7076-N_.png,246.838104,25.93186,12.826056,-75.338135,53.15329,"123.462738
"
7077-N_.png,338.971436,-19.975765,69.665993,-75.549438,47.001385,"104.772507
"
7078-N_.png,249.131882,-93.563896,-53.926891,-106.574509,49.347477,"83.09967
"
7079-N_.png,60.475311,44.924362,-4.305708,-68.931747,55.100376,"140.913239
"
708-N_.png,336.666779,-166.669479,133.576736,-65.322067,-50.91272,"36.796825
"
7080-N_.png,366.997192,72.159508,-117.843445,-123.927345,60.004795,"82.381737
"
7081-N_.png,102.935051,-0.336078,4.154778,-81.411064,49.026909,"103.240273
"
7082-N_.png,310.474335,70.826408,241.141617,-52.101437,38.993042,"135.094513
"
7083-N_.png,268.624878,-22.089344,-117.126991,-113.764099,51.774395,"81.14724
"
7084-N_.png,311.56427,66.846268,82.591187,-64.771858,45.396076,"117.394348
"
7085-N_.png,333.127838,-170.411407,-96.097847,-90.042587,40.695801,"77.507408
"
7086-N_.png,406.243195,10.106546,74.493805,-57.161694,42.572212,"128.881317
"
7087-N_.png,67.383018,13.153305,41.225204,-64.698677,47.558647,"128.589828
"
7088-N_.png,232.62323,-95.134995,-248.245483,-141.197784,27.002481,"53.1022
"
7089-N_.png,307.338806,-37.32415,53.738079,-73.693405,47.293755,"107.524574
"
709-N_.png,193.139481,-26.325497,28.637291,-78.284698,-62.56963,"71.453125
"
7090-N_.png,190.352097,15.949285,33.951424,-100.070892,57.029739,"99.081123
"
7091-N_.png,328.333801,6.050891,-181.654449,-137.189285,45.785419,"62.502895
"
7092-N_.png,278.3591,-47.573563,1.405214,-88.33931,46.874477,"91.015015
"
7093-N_.png,79.609444,48.266033,34.332703,-105.532738,51.022404,"85.581566
"
7094-N_.png,115.55481,-12.024275,2.916388,-116.033432,51.319798,"78.816856
"
7095-N_.png,342.567841,36.14481,-18.837099,-81.671196,46.671795,"95.915154
"
7096-N_.png,272.601044,-131.290771,26.746891,-66.734573,42.884842,"96.48996
"
7097-N_.png,124.7379,61.198444,116.332336,-58.730183,44.113575,"131.557648
"
7098-N_.png,379.268646,-89.746445,-35.45253,-92.490349,48.201752,"90.335541
"
7099-N_.png,129.545547,19.360741,-24.435892,-95.173218,54.871826,"100.04747
"
71-N_.png,231.587936,-53.372887,-57.985668,-122.517334,-70.483139,"116.464981
"
710-N_.png,75.276268,52.438717,-50.315727,-118.387543,-58.070354,"125.59034
"
7100-N_.png,209.704956,-95.447968,94.67585,-54.632076,41.293213,"110.498825
"
7101-N_.png,87.65155,72.106094,46.881969,-65.1185,48.884899,"131.253067
"
7102-N_.png,255.176971,-54.704906,-5.751284,-64.272972,43.59874,"104.331482
"
7103-N_.png,298.084106,-5.092984,14.693999,-69.704201,44.466858,"100.501213
"
7104-N_.png,170.177979,-60.074535,-72.934868,-87.170151,47.89571,"93.636681
"
7105-N_.png,384.377777,-4.278473,171.366348,-47.828995,38.244804,"123.666168
"
7106-N_.png,371.128021,-36.753601,32.468857,-68.193672,46.78793,"113.673927
"
7107-N_.png,249.872559,-6.539433,-32.968784,-83.654938,54.485355,"111.968994
"
7108-N_.png,353.361053,154.97876,120.376862,-63.325008,49.582951,"138.821274
"
7109-N_.png,141.654755,5.593244,82.44178,-85.896751,45.839684,"89.671875
"
711-N_.png,66.135857,-1.120414,30.096395,-28.641668,-48.197334,"41.089199
"
7110-N_.png,141.492828,-51.069008,-71.419479,-109.991318,14.582541,"49.342175
"
7111-N_.png,255.157654,-212.328827,100.593452,-74.493347,37.68174,"70.37619
"
7112-N_.png,370.892212,41.604759,-121.692444,-106.001846,57.032425,"92.747688
"
7113-N_.png,383.395508,-15.724094,-16.360226,-89.466919,52.024269,"99.7883
"
7114-N_.png,379.431763,-3.245765,18.520176,-92.874435,49.453606,"91.688385
"
7115-N_.png,226.544968,-31.062296,8.515486,-90.53212,53.549454,"101.594925
"
7116-N_.png,102.319771,12.112099,1.719891,-75.023041,58.356274,"132.70639
"
7117-N_.png,197.499374,7.50642,7.392516,-66.579666,44.069672,"101.420555
"
7118-N_.png,350.817322,-58.345913,-18.081306,-90.474091,47.288841,"89.132881
"
7119-N_.png,256.042542,-49.321484,-72.585129,-99.2659,51.613621,"90.149345
"
712-N_.png,74.21936,-80.340576,54.542377,-80.541054,-59.725998,"46.897945
"
7120-N_.png,233.976105,-85.729706,56.829563,-67.986267,46.976723,"113.43605
"
7121-N_.png,290.686157,94.752808,34.168228,-67.426888,56.107307,"143.167801
"
7122-N_.png,348.550659,74.304527,-46.789246,-94.215347,59.877068,"108.31823
"
7123-N_.png,219.161011,-30.433867,5.589447,-79.030075,48.007622,"100.60598
"
7124-N_.png,162.373474,-97.046555,72.634758,-64.403038,45.218838,"111.7146
"
7125-N_.png,113.974594,21.32832,14.55666,-96.61097,74.35984,"124.453568
"
7126-N_.png,163.92128,145.083466,-93.646156,172.904358,79.462669,"40.957062
"
7127-N_.png,236.7789,39.550007,-0.744139,-68.432884,52.046497,"130.454025
"
7128-N_.png,277.901154,119.631172,127.500313,-56.309059,43.50745,"133.763428
"
7129-N_.png,374.08847,-9.079449,-82.300537,-101.465248,47.601616,"82.096947
"
713-N_.png,73.013931,36.743744,96.461746,-75.206566,-64.185524,"85.084045
"
7130-N_.png,259.311401,-108.939117,-2.422961,-88.37571,44.922531,"85.110458
"
7131-N_.png,195.633362,55.728756,-40.998688,-94.167503,50.896069,"92.546951
"
7132-N_.png,68.187431,-68.739418,-21.502689,-66.170662,41.545593,"85.253616
"
7133-N_.png,62.310825,-85.946198,51.30896,-33.437893,34.546597,"120.193787
"
7134-N_.png,259.367249,57.714718,1.287621,-102.867638,55.696064,"92.777626
"
7135-N_.png,377.725494,4.072427,37.388268,-84.09903,49.973835,"99.67382
"
7136-N_.png,273.266571,-11.528335,-82.203873,-105.625328,48.874428,"81.12014
"
7137-N_.png,311.296234,-55.032619,110.810982,-67.316307,45.615849,"106.465149
"
7138-N_.png,319.314301,-72.373634,-43.179409,-89.439888,48.179718,"90.832245
"
7139-N_.png,91.24437,25.639782,-37.149212,-65.656883,46.847675,"115.891335
"
714-N_.png,150.309402,-19.421137,-17.717352,-128.824036,-63.648548,"107.47702
"
7140-N_.png,90.66304,-84.657043,45.457706,-55.258537,41.455814,"78.212685
"
7141-N_.png,308.207306,-86.103119,-116.43251,-116.918282,45.936565,"71.426292
"
7142-N_.png,220.391449,0.14785,-21.831074,-73.498138,54.933876,"126.504005
"
7143-N_.png,68.001877,61.888218,-6.825848,-77.681,60.917252,"131.2211
"
7144-N_.png,186.296661,79.188492,117.884445,-54.321774,42.618927,"136.399109
"
7145-N_.png,324.286713,-25.162485,14.627556,-79.793922,44.479134,"88.570717
"
7146-N_.png,341.289917,-121.275017,-15.955976,-76.664841,43.234818,"86.651443
"
7147-N_.png,159.646271,2.678891,-45.911682,-77.389633,46.68708,"96.887344
"
7148-N_.png,345.549561,-184.014374,186.438232,-66.325462,41.772709,"85.181
"
7149-N_.png,72.683121,20.98572,-11.906457,-96.73056,48.005947,"84.922173
"
715-N_.png,390.569672,11.47366,33.565697,-79.484825,-64.042961,"86.611427
"
7150-N_.png,105.026779,-192.586411,-95.497963,-110.062386,16.351854,"49.881084
"
7151-N_.png,212.694122,26.809883,96.16877,-50.293278,40.251469,"128.644836
"
7152-N_.png,356.308655,-91.344093,65.798531,-66.697311,45.124821,"103.355835
"
7153-N_.png,409.866516,-16.229977,-44.900375,-89.566788,55.678772,"104.849792
"
7154-N_.png,205.761078,48.958214,17.276192,-91.86869,57.021275,"104.695068
"
7155-N_.png,286.747284,-34.493256,-126.772247,-118.474747,43.596748,"68.168282
"
7156-N_.png,256.846954,-24.061909,80.694908,-69.605759,48.842354,"114.366104
"
7157-N_.png,107.437378,-3.194814,0.076045,-89.678688,49.494926,"92.41169
"
7158-N_.png,163.834702,24.21876,57.416439,-53.735676,42.526352,"131.35788
"
7159-N_.png,58.350971,52.239765,41.245285,-65.297791,50.477863,"129.984314
"
716-N_.png,106.373421,-35.045399,-75.289391,-103.681145,-62.183521,"112.115959
"
7160-N_.png,73.019974,-240.082748,79.73317,-86.025803,17.309406,"41.891869
"
7161-N_.png,183.08197,108.963226,0.039154,-68.862305,52.187157,"126.840431
"
7162-N_.png,303.788757,6.104469,122.478966,-53.078979,42.106033,"114.023705
"
7163-N_.png,413.711121,-41.874252,-81.906212,-96.929924,44.920963,"79.312325
"
7164-N_.png,193.143631,-90.670357,4.519587,-90.506203,50.162682,"92.762207
"
7165-N_.png,339.871582,180.965103,41.363388,-61.716404,51.768139,"144.283997
"
7166-N_.png,323.32962,-65.460403,86.56144,-69.627983,46.029781,"102.0242
"
7167-N_.png,74.102554,-35.006187,60.732006,-78.826225,49.307606,"101.794724
"
7168-N_.png,57.86541,87.684753,-33.120708,-67.864479,60.706356,"146.694962
"
7169-N_.png,158.420135,-37.985371,29.936079,-81.51651,49.391602,"99.023911
"
717-N_.png,226.560043,23.81035,285.321899,-23.760883,-43.814541,"37.510571
"
7170-N_.png,299.580078,74.96505,45.705757,-65.56073,51.385479,"131.363647
"
7171-N_.png,133.091949,-0.472778,93.724701,-74.939278,47.298496,"99.916481
"
7172-N_.png,259.435852,-25.118551,-87.510498,-99.750565,53.967564,"91.359528
"
7173-N_.png,365.22699,48.771076,-46.900017,-81.188187,57.412735,"117.722839
"
7174-N_.png,75.720825,37.040951,-7.766984,-85.563568,54.636238,"106.306747
"
7175-N_.png,262.389648,19.40699,-183.283997,-126.57222,49.286179,"68.288277
"
7176-N_.png,288.158997,-2.886224,58.438545,-65.18573,48.677158,"121.367302
"
7177-N_.png,371.619873,55.310051,-119.781029,-95.097473,59.225552,"103.925934
"
7178-N_.png,125.082405,77.634827,17.894947,-60.450615,45.845844,"119.392792
"
7179-N_.png,179.906647,-171.601379,-63.65181,-91.300003,31.341736,"59.514236
"
718-N_.png,428.848419,-37.464245,5.519478,-91.535606,-63.801319,"90.74736
"
7180-N_.png,137.905884,57.624557,58.295628,-52.791374,42.399776,"119.26799
"
7181-N_.png,266.145142,-182.439209,24.467306,-59.764179,42.046692,"85.67141
"
7182-N_.png,293.50946,-24.972281,126.402458,-52.961765,42.621319,"128.484589
"
7183-N_.png,140.802124,40.980209,22.167271,-95.317551,60.567219,"105.580597
"
7184-N_.png,158.714478,-100.432556,-65.673653,-129.675674,37.634243,"58.99461
"
7185-N_.png,291.358795,130.791336,-14.889205,-63.842014,54.255783,"142.661575
"
7186-N_.png,196.016693,-52.910259,16.338907,-72.450676,47.515991,"102.65667
"
7187-N_.png,284.942474,76.489677,106.635399,-63.213936,51.699749,"137.151199
"
7188-N_.png,377.891846,43.181454,-75.067581,-111.087242,58.767506,"87.948135
"
7189-N_.png,258.64624,-15.938891,-1.440023,-82.397758,56.149902,"112.622772
"
719-N_.png,73.435165,-47.448044,-52.838783,-108.907059,-61.863747,"111.340363
"
7190-N_.png,400.692474,60.928967,135.864532,-68.41053,50.514893,"119.909042
"
7191-N_.png,296.513428,-64.703621,-106.203651,-102.577972,45.949757,"77.123917
"
7192-N_.png,157.958786,-52.761463,77.118439,-61.93211,45.922047,"113.193954
"
7193-N_.png,120.128769,58.865654,-25.649712,-67.541618,54.078491,"132.481201
"
7194-N_.png,271.588623,-104.353027,88.989044,-45.406925,41.427578,"103.190254
"
7195-N_.png,289.035767,28.476055,14.263047,-83.550758,48.85648,"94.457458
"
7196-N_.png,246.112778,-197.86969,55.552612,-79.504097,42.914249,"81.981262
"
7197-N_.png,245.124802,126.749283,57.536621,-70.122276,58.635601,"137.037231
"
7198-N_.png,167.731415,-107.077797,-19.144747,-109.637764,47.622246,"75.309128
"
7199-N_.png,166.11145,32.198776,-37.884438,-89.279922,76.444321,"132.557129
"
72-N_.png,381.88681,90.396667,176.578247,-39.942116,-67.884972,"51.870449
"
720-N_.png,61.024551,266.460327,166.637024,3.245857,-70.59623,"52.823162
"
7200-N_.png,281.466888,235.720139,51.820885,-58.467125,55.982922,"159.695572
"
7201-N_.png,97.316628,20.358105,-13.491555,-67.234489,46.998695,"106.963181
"
7202-N_.png,96.781845,-22.003675,19.522163,-43.409763,42.788395,"89.826996
"
7203-N_.png,291.639679,-41.171677,254.403503,-32.100643,34.138878,"124.252747
"
7204-N_.png,272.734406,35.349121,-23.672689,-77.96109,51.669979,"107.098091
"
7205-N_.png,74.267349,-30.333199,-20.254732,-65.232674,44.845936,"98.821426
"
7206-N_.png,125.856224,85.352158,-55.328239,-77.940056,64.385193,"133.017212
"
7207-N_.png,305.839142,41.821838,181.227463,-40.55912,34.398083,"136.383499
"
7208-N_.png,149.286804,-58.045975,51.556858,-71.883347,46.840244,"99.351273
"
7209-N_.png,259.252655,-59.79071,60.87796,-86.417648,48.653175,"91.03627
"
721-N_.png,152.197723,-8.007728,-23.637388,-111.160172,-63.855129,"98.134666
"
7210-N_.png,378.961914,43.372692,-18.647045,-90.559944,52.217724,"94.743271
"
7211-N_.png,310.96701,-124.178108,1.14485,-91.109207,44.596367,"79.983101
"
7212-N_.png,89.483574,48.987995,-41.843372,-97.302856,51.469711,"87.880814
"
7213-N_.png,64.98909,-77.803017,35.904163,-69.766922,36.084278,"59.640759
"
7214-N_.png,109.813522,21.042366,-3.348866,-132.556839,44.492252,"61.027916
"
7215-N_.png,197.168411,70.934502,-269.805389,-156.690918,42.470871,"48.438034
"
7216-N_.png,308.757812,-0.189941,-2.142069,-68.076622,49.713203,"115.430412
"
7217-N_.png,404.669098,-42.203487,1.942791,-83.419266,52.652542,"102.354057
"
7218-N_.png,406.073914,137.475037,-78.673973,-92.158577,59.242706,"105.42997
"
7219-N_.png,354.187134,-13.290337,10.044189,-84.997414,51.270271,"97.549164
"
722-N_.png,305.708649,-111.779335,86.501907,-94.932304,-64.370247,"67.867981
"
7220-N_.png,90.110092,-91.915329,-3.42595,-99.529488,55.948669,"92.811539
"
7221-N_.png,321.611725,191.674545,174.779343,-52.469086,45.296669,"162.286865
"
7222-N_.png,264.22934,-31.626434,16.390053,-80.34639,57.230358,"115.940163
"
7223-N_.png,282.020721,58.437653,-8.268106,-102.364319,58.427128,"93.847359
"
7224-N_.png,208.851013,16.020042,-120.754379,-113.747818,47.271469,"72.076988
"
7225-N_.png,43.294712,-47.364101,34.571804,-77.202187,43.500927,"83.377731
"
7226-N_.png,237.873947,282.654785,53.705357,-52.431644,56.937759,"176.318573
"
7227-N_.png,289.776489,33.516373,82.050217,-64.553879,47.225628,"110.540344
"
7228-N_.png,320.042694,-100.41671,25.202423,-74.895256,45.599369,"91.053101
"
7229-N_.png,172.620422,-91.358734,2.181802,-94.424118,53.068512,"92.19503
"
723-N_.png,112.002975,-18.409103,-91.681122,-134.752441,-54.96043,"129.615509
"
7230-N_.png,101.37262,129.818161,36.508072,-83.558693,76.942627,"138.803131
"
7231-N_.png,67.485634,-78.792099,-13.284918,-118.942726,41.376232,"64.323586
"
7232-N_.png,270.061005,39.540676,-178.307617,-135.779099,60.138966,"69.04673
"
7233-N_.png,118.231972,-20.849232,-69.681458,-89.406776,56.493542,"102.91098
"
7234-N_.png,331.148193,43.790501,24.377777,-75.245987,57.394718,"123.211166
"
7235-N_.png,100.307419,-30.931431,-5.972167,-69.407219,53.173443,"122.815659
"
7236-N_.png,293.871979,272.599426,52.514805,-63.209259,73.700592,"162.600937
"
7237-N_.png,116.835976,-9.386597,76.728424,-80.357704,52.350708,"104.0578
"
7238-N_.png,69.700653,-64.95694,-57.969017,-120.779373,19.646273,"51.085136
"
7239-N_.png,34.310444,-94.86586,30.137383,-92.886566,39.722515,"70.354729
"
724-N_.png,177.326187,-9.45478,195.581238,-28.05154,-49.752472,"42.736771
"
7240-N_.png,179.811722,209.08139,104.822311,-49.307175,51.582787,"-172.504623
"
7241-N_.png,133.748077,91.55571,-45.858536,-106.545822,57.901012,"88.883606
"
7242-N_.png,152.59021,-137.945038,24.215496,-60.34211,41.955616,"79.22216
"
7243-N_.png,372.074982,-69.827919,87.28289,-58.752941,45.117085,"108.319321
"
7244-N_.png,335.477783,93.301849,-20.747284,-86.384514,54.75779,"102.339172
"
7245-N_.png,66.047577,-77.674545,1.172425,-93.055984,49.502876,"86.447945
"
7246-N_.png,286.013824,263.644043,-79.258987,61.171169,87.612946,"-66.112907
"
7247-N_.png,298.858826,66.324966,-14.048683,-90.616814,61.353962,"109.451355
"
7248-N_.png,291.505859,33.558697,-15.431681,-75.063133,50.040112,"103.611488
"
7249-N_.png,325.767365,-60.883057,-13.485517,-87.066475,47.234566,"85.967957
"
725-N_.png,130.859497,-9.606178,-80.700035,-109.430199,-58.904285,"127.049477
"
7250-N_.png,252.280487,3.93017,-64.343712,-98.104401,51.714443,"86.343391
"
7251-N_.png,269.622986,-56.777626,22.643816,-94.822159,50.270283,"86.31263
"
7252-N_.png,84.686699,18.116692,25.138681,-122.23848,56.466469,"75.058029
"
7253-N_.png,71.537888,-110.204758,-36.745735,-94.589256,2.103773,"37.514412
"
7254-N_.png,38.987476,-46.936157,-78.797028,-105.488892,41.772427,"69.030174
"
7255-N_.png,1.148634,34.489822,113.00502,-41.315689,20.423664,"163.304657
"
7256-N_.png,234.981964,-300.054443,-157.441742,-107.948494,6.353155,"44.151443
"
7257-N_.png,361.826477,-87.971512,-12.149722,-82.576057,48.013885,"90.470657
"
7258-N_.png,315.044189,33.688618,117.073624,-65.099457,50.379135,"120.466843
"
7259-N_.png,227.730576,-51.163891,43.474613,-85.482323,49.996395,"92.56546
"
726-N_.png,261.205017,106.171051,8.224294,-90.636581,-63.921265,"114.609779
"
7260-N_.png,184.318848,-32.970436,-61.241501,-111.698158,47.337814,"72.23938
"
7261-N_.png,378.460083,133.999756,-77.930099,-104.064735,61.357403,"95.009438
"
7262-N_.png,93.086792,-19.497688,-7.327188,-88.128426,46.274014,"82.92691
"
7263-N_.png,170.007339,10.922359,-79.499771,-127.928055,65.282578,"78.58606
"
7264-N_.png,365.910553,151.097382,27.875689,-59.914219,54.36039,"146.699936
"
7265-N_.png,208.839767,-70.977119,83.505669,-67.024071,49.011909,"110.518898
"
7266-N_.png,97.905273,20.145599,-85.683769,-70.726707,58.024414,"130.374619
"
7267-N_.png,112.442429,33.065498,97.408257,-39.105385,20.986521,"159.871399
"
7268-N_.png,242.925201,0.068351,15.111099,-51.149338,43.720829,"127.127762
"
7269-N_.png,243.430099,-60.748596,156.81955,-44.765518,40.639137,"124.182625
"
727-N_.png,137.485596,-33.229721,-12.144258,-117.338463,-60.405548,"116.396446
"
7270-N_.png,278.556732,-3.035658,-106.065689,-108.081848,58.00486,"86.786308
"
7271-N_.png,129.148987,24.446423,-20.467316,-89.478432,57.279003,"102.667938
"
7272-N_.png,174.655365,-139.349182,43.946754,-62.880371,44.235294,"91.860466
"
7273-N_.png,102.919899,9.648964,115.673637,-58.668625,48.084915,"125.660118
"
7274-N_.png,195.398041,-9.253159,-172.519531,-168.532852,57.928539,"44.182072
"
7275-N_.png,163.619141,111.855042,43.257652,-60.591221,54.886768,"145.00676
"
7276-N_.png,110.561623,34.555916,-19.131668,-72.682892,44.312077,"85.750999
"
7277-N_.png,220.491333,-186.928955,192.800842,-35.725685,44.206356,"89.661858
"
7278-N_.png,175.771667,4.027253,15.940304,-74.974434,47.266933,"93.599213
"
7279-N_.png,156.314117,-100.374214,64.69088,-88.150116,37.168324,"65.988937
"
728-N_.png,71.884949,116.846954,75.321693,-74.792099,-66.934006,"106.914711
"
7280-N_.png,227.341751,-19.69664,-51.076225,-121.266617,40.888348,"62.03252
"
7281-N_.png,45.146126,-98.093605,-4.058317,-122.459221,43.087524,"63.104626
"
7282-N_.png,135.935822,100.677391,31.088997,-55.855488,54.153431,"157.450836
"
7283-N_.png,337.58136,18.883287,109.687149,-53.468636,45.434368,"127.40728
"
7284-N_.png,81.189789,-14.585371,69.896278,-70.36911,53.72443,"119.153214
"
7285-N_.png,213.352386,230.643158,-221.236282,168.202637,54.482208,"27.309528
"
7286-N_.png,90.331039,7.353358,78.99514,-77.656082,52.27153,"104.465988
"
7287-N_.png,319.346558,118.495041,-46.879784,-125.955292,72.34243,"86.446541
"
7288-N_.png,142.015732,-48.048286,-3.726938,-87.760559,52.935478,"95.427628
"
7289-N_.png,183.60994,-33.41378,107.484436,-58.475376,48.112465,"124.271088
"
729-N_.png,188.689072,23.65517,27.034592,-116.707054,-62.578053,"106.576385
"
7290-N_.png,354.371979,88.204933,-29.161751,-75.591797,59.802509,"124.534958
"
7291-N_.png,308.425415,-8.083318,115.725754,-60.282501,49.478645,"125.527191
"
7292-N_.png,229.470963,99.738586,-69.6586,-110.858223,58.725716,"84.747032
"
7293-N_.png,86.853989,-112.537041,38.507084,-64.870255,45.244663,"94.013657
"
7294-N_.png,59.96693,29.508307,17.06539,-68.532433,53.992737,"122.560768
"
7295-N_.png,181.467728,-360.009705,-23.844208,-84.892265,21.851536,"45.196178
"
7296-N_.png,277.698669,-17.024967,80.836929,-58.936729,49.796009,"130.723633
"
7297-N_.png,282.733887,44.73848,-2.240388,-64.437645,54.484203,"132.30838
"
7298-N_.png,285.529999,29.843987,40.385155,-77.309105,51.7691,"102.926491
"
7299-N_.png,124.932411,-10.326494,-7.63235,-81.333244,53.986332,"103.648499
"
73-N_.png,222.263428,-37.86174,16.014694,-132.931381,-68.03083,"126.746338
"
550-N_.png,169.088806,-25.943184,-75.106102,-117.457558,-62.919575,"117.342087
"
5500-N_.png,418.580841,-25.313166,5.128091,-87.872856,17.338736,"104.822975
"
5501-N_.png,396.400909,110.568321,71.96521,-81.049492,15.607951,"110.123299
"
5502-N_.png,108.537437,-27.772417,38.798439,-83.56572,15.391865,"94.033562
"
5503-N_.png,142.4189,-115.874939,-57.339714,-99.055084,10.332293,"73.935616
"
5504-N_.png,300.747589,158.242935,188.255371,-72.084381,9.561602,"128.260971
"
5505-N_.png,148.729965,56.123077,36.518585,-101.335678,21.114893,"102.437317
"
5506-N_.png,298.700989,59.723595,-101.645615,-115.933235,22.822412,"95.999214
"
5507-N_.png,230.833633,-100.831596,54.081699,-94.67392,13.66119,"82.301353
"
5508-N_.png,140.49939,-77.90461,-103.970154,-105.624252,16.703814,"89.743713
"
5509-N_.png,341.308624,151.708466,56.515209,-85.24147,18.50585,"119.881439
"
551-N_.png,202.498917,10.488421,72.036034,-47.631676,-57.187824,"48.377495
"
5510-N_.png,385.582581,-47.275024,-96.789177,-100.726517,14.527477,"85.332123
"
5511-N_.png,111.008751,-51.714493,14.023736,-87.13694,17.150276,"103.384911
"
5512-N_.png,308.491119,17.675602,-92.551735,-116.298119,26.782974,"101.025055
"
5513-N_.png,326.172516,101.670586,-17.87711,-91.918007,21.422915,"115.285606
"
5514-N_.png,310.737732,-26.857882,-38.453693,-96.726624,16.088087,"90.34404
"
5515-N_.png,85.585609,-31.161858,10.442209,-83.409988,16.564226,"107.407722
"
5516-N_.png,58.091053,52.601574,112.47448,-62.756416,2.575555,"128.886719
"
5517-N_.png,289.204102,-128.641205,-7.445459,-96.845177,12.27277,"77.714951
"
5518-N_.png,300.962585,64.908661,55.806805,-85.174446,16.351049,"99.264351
"
5519-N_.png,210.072556,-104.756989,-34.300026,-102.154526,10.676234,"75.593872
"
552-N_.png,231.827759,-26.69195,-51.859711,-112.623711,-63.788006,"113.685768
"
5520-N_.png,247.276443,-51.549862,13.075654,-102.4842,17.306149,"91.533928
"
5521-N_.png,321.2789,23.117077,-84.938164,-116.74189,24.576296,"97.457222
"
5522-N_.png,133.699112,-44.452938,-24.545319,-91.303314,18.43317,"102.825409
"
5523-N_.png,286.517334,268.799225,18.837362,-82.044067,18.549755,"139.38092
"
5524-N_.png,320.336304,12.66171,90.140617,-78.004395,15.4262,"92.687202
"
5525-N_.png,258.710999,9.411847,-46.011307,-88.844841,16.679819,"96.005913
"
5526-N_.png,387.523834,46.740936,-0.748584,-80.387375,15.867021,"108.120529
"
5527-N_.png,356.615326,82.044594,128.106232,-81.504684,16.286039,"108.821373
"
5528-N_.png,354.230652,-59.368713,-44.193192,-109.726814,16.270863,"87.080154
"
5529-N_.png,366.225464,-34.429604,-121.93232,-108.921036,18.0905,"90.54245
"
553-N_.png,83.214737,58.991917,13.125155,-84.938438,-65.79615,"81.556923
"
5530-N_.png,213.805679,20.583191,-22.303888,-81.214165,16.085785,"103.89109
"
5531-N_.png,135.748886,-106.619148,30.571089,-73.40374,16.216658,"84.825203
"
5532-N_.png,191.218918,-21.221291,24.412701,-83.140663,16.354553,"100.05381
"
